time_days,Re188 top 14
2.5017324614292597e-05,7.455576519664754e-08
2.5061349812905242e-05,7.770060246115962e-08
2.5105452486553388e-05,8.093338576858342e-08
2.5149632771576726e-05,8.434875101112086e-08
2.5193890804554843e-05,8.783352964325141e-08
2.5238226722307698e-05,9.15026398054719e-08
2.5282640661896008e-05,9.529727240653322e-08
2.5327132760621706e-05,9.922831581357017e-08
2.5371703156028342e-05,1.0333293720629804e-07
2.5416351985901497e-05,1.0754162274314236e-07
2.5461079388269242e-05,1.1197913404436306e-07
2.5505885501402557e-05,1.1648191450366313e-07
2.555077046381572e-05,1.212766374488972e-07
2.5595734414266792e-05,1.2613408044695132e-07
2.5640777491758012e-05,1.3126848113508765e-07
2.568589983553622e-05,1.3651808458117746e-07
2.5731101585093322e-05,1.4200005572731123e-07
2.5776382880166674e-05,1.476700045977399e-07
2.582174386073957e-05,1.5351920632480843e-07
2.5867184667041632e-05,1.5963936377682428e-07
2.5912705439549242e-05,1.6587633380793762e-07
2.595830631898602e-05,1.7247831742121723e-07
2.60039874463232e-05,1.7917642031563571e-07
2.604974896278012e-05,1.8624175840963128e-07
2.609559100982461e-05,1.9346795505108423e-07
2.614151372917348e-05,2.0098742517990356e-07
2.6187517262792917e-05,2.0879026820232576e-07
2.6233601752898932e-05,2.1680944598502662e-07
2.6279767341957824e-05,2.252033920693061e-07
2.6326014172686582e-05,2.3375025735597737e-07
2.637234238805337e-05,2.4277534697838067e-07
2.641875213127792e-05,2.519034977187607e-07
2.6465243545832022e-05,2.615776823098237e-07
2.6511816775439937e-05,2.7139324780459567e-07
2.6558471964078847e-05,2.8168561678636713e-07
2.6605209255979308e-05,2.922344739380183e-07
2.6652028795625693e-05,3.031781819013639e-07
2.669893072775663e-05,3.1450875750623397e-07
2.674591519736546e-05,3.2613836858002507e-07
2.67929823497007e-05,3.383017465636589e-07
2.6840132330266432e-05,3.506532770865606e-07
2.6887365284822828e-05,3.6370330836098897e-07
2.693468135938656e-05,3.7692267543849194e-07
2.698208070023125e-05,3.9080768511470987e-07
2.7029563453887943e-05,4.049909996816168e-07
2.7077129767145538e-05,4.1971365300765983e-07
2.7124779787051252e-05,4.349238010707227e-07
2.7172513660911084e-05,4.5052917458175416e-07
2.7220331536290243e-05,4.66839512870492e-07
2.726823356101364e-05,4.833875010131501e-07
2.7316219883166315e-05,5.008445117046549e-07
2.7364290651093912e-05,5.185143992108639e-07
2.7412446013403122e-05,5.370565930019826e-07
2.7460686118962164e-05,5.559708331409693e-07
2.7509011116901237e-05,5.75598908933912e-07
2.7557421156612952e-05,5.958342367573516e-07
2.760591638775286e-05,6.166001419567735e-07
2.7654496960239822e-05,6.382371041766909e-07
2.7703163024256586e-05,6.601946809746938e-07
2.7751914730250136e-05,6.833177691472615e-07
2.7800752228932242e-05,7.067780789837066e-07
2.7849675671279886e-05,7.313760478616539e-07
2.7898685208535727e-05,7.563535287802981e-07
2.7947780992208596e-05,7.824595481255095e-07
2.7996963174073943e-05,8.090435585301907e-07
2.8046231906174306e-05,8.367350134889878e-07
2.8095587340819783e-05,8.650194615108567e-07
2.814502963058852e-05,8.943768602969273e-07
2.8194558928327152e-05,9.244603862482519e-07
2.82441753871513e-05,9.555674475064365e-07
2.8293879160446034e-05,9.875536109106957e-07
2.834367040186635e-05,1.0204973520172087e-06
2.8393549265337644e-05,1.0544948231254576e-06
2.8443515905056192e-05,1.089365649457238e-06
2.8493570475489615e-05,1.125488405303347e-06
2.854371313137737e-05,1.1623802004762024e-06
2.8593944027731216e-05,1.2007477254895003e-06
2.864426331983571e-05,1.2397579425525817e-06
2.8694671163248676e-05,1.2804954337327677e-06
2.8745167713801675e-05,1.3217251873030455e-06
2.8795753127600507e-05,1.364963763957027e-06
2.884642756102569e-05,1.4085179232771835e-06
2.8897191170732935e-05,1.4543948413131708e-06
2.894804411365362e-05,1.5005931851280674e-06
2.8998986546995313e-05,1.5490409949868482e-06
2.9050018628242213e-05,1.598059458469367e-06
2.910114051515568e-05,1.649165076433801e-06
2.915235236577467e-05,1.7011567330462876e-06
2.920365433841629e-05,1.7550407830086691e-06
2.9255046591676223e-05,1.8101656553990297e-06
2.9306529284429256e-05,1.866952986948835e-06
2.935810257582977e-05,1.925378283206597e-06
2.940976662531221e-05,1.9851980696677463e-06
2.9461521592591612e-05,2.0470984240541593e-06
2.951336763766405e-05,2.1100842613080624e-06
2.9565304920807176e-05,2.175641979425296e-06
2.9617333602580698e-05,2.2419319854934784e-06
2.9669453843826852e-05,2.3115508849481803e-06
2.9721665805670958e-05,2.381516687541266e-06
2.9773969649521854e-05,2.4549982981297665e-06
2.9826365537072442e-05,2.5288023505433556e-06
2.9878853630300144e-05,2.6063468104489394e-06
2.9931434091467465e-05,2.684156811092899e-06
2.998410708312242e-05,2.765973192167375e-06
3.0036872768099103e-05,2.8480739823561627e-06
